StudentID,Date,BehaviorType,Notes,note 1 ,note 2,note 3,note 4,note 5,note 6,note 7
S0898,7/4/2024,Late,Glass free leader tree clear kind trip rise.,Glass,free,leader,tree,clear,kind,trip
S0898,9/25/2024,Helpful,Place form American vote growth.,Place,form,American,vote,growth,,
S0898,5/15/2025,Late,Trade garden realize community admit listen audience artist.,Trade,garden,realize,community,admit,listen,audience
S0898,10/4/2024,Late,Current method ok role account quite campaign.,Current,method,ok,role,account,quite,campaign
S0899,5/28/2025,Participative,Develop also pull beyond chair purpose itself event.,Develop,also,pull,beyond,chair,purpose,itself
S0899,7/18/2024,Helpful,Despite writer space personal.,Despite,writer,space,personal,,,
S0899,11/23/2024,Participative,Wide guy which language ever ball.,Wide,guy,which,language,ever,ball,
S0899,6/30/2024,Participative,Feeling night green learn.,Feeling,night,green,learn,,,
S0899,8/9/2024,Participative,Safe individual week street base.,Safe,individual,week,street,base,,
S0899,3/4/2025,Disruptive,Eye look natural recently word strong crime.,Eye,look,natural,recently,word,strong,crime
S0899,5/22/2025,Late,Firm because tonight.,Firm,because,tonight,,,,
S0899,7/31/2024,Disruptive,Or free mouth doctor final less art.,Or,free,mouth,doctor,final,less,art
S0900,2/13/2025,Absent without notice,Right across seek rule make to.,Right,across,seek,rule,make,to,
S0900,3/18/2025,Helpful,Culture machine throw enough church.,Culture,machine,throw,enough,church,,
S0900,5/17/2025,Absent without notice,Live six ground.,Live,six,ground,,,,
S0900,9/6/2024,Disruptive,How difficult at.,How,difficult,at,,,,
S0900,4/3/2025,Helpful,Sister democratic language article.,Sister,democratic,language,article,,,
S0900,9/28/2024,Absent without notice,More see some computer me maybe turn.,More,see,some,computer,me,maybe,turn
S0900,11/20/2024,Helpful,Compare civil realize nice.,Compare,civil,realize,nice,,,
S0900,6/27/2024,Participative,Day here fund ready world response I paper.,Day,here,fund,ready,world,response,I
S0900,4/14/2025,Participative,Society among letter of strategy.,Society,among,letter,of,strategy,,
S0901,3/9/2025,Absent without notice,Recognize least social offer director low themselves.,Recognize,least,social,offer,director,low,themselves
S0901,7/25/2024,Late,Public happen report.,Public,happen,report,,,,
S0901,5/15/2025,Absent without notice,Serve century also.,Serve,century,also,,,,
S0902,8/15/2024,Late,Case adult claim share two choose.,Case,adult,claim,share,two,choose,
S0902,3/31/2025,Late,Citizen direction court build rate feeling machine.,Citizen,direction,court,build,rate,feeling,machine
S0902,5/20/2025,Participative,American see money kind should.,American,see,money,kind,should,,
S0903,4/3/2025,Participative,Sort push decision act work current different.,Sort,push,decision,act,work,current,different
S0903,11/19/2024,Disruptive,From program affect nation theory.,From,program,affect,nation,theory,,
S0903,11/17/2024,Participative,Simply support never enough back opportunity.,Simply,support,never,enough,back,opportunity,
S0904,3/13/2025,Late,Perform scientist early reach consumer Mr military.,Perform,scientist,early,reach,consumer,Mr,military
S0904,9/30/2024,Participative,Education movement vote no.,Education,movement,vote,no,,,
S0904,2/10/2025,Late,Child control challenge fill nation quality brother.,Child,control,challenge,fill,nation,quality,brother
S0904,1/15/2025,Late,Growth discussion statement set guess current message.,Growth,discussion,statement,set,guess,current,message
S0904,3/30/2025,Helpful,Apply because population call.,Apply,because,population,call,,,
S0904,1/22/2025,Participative,Order system reduce coach professional.,Order,system,reduce,coach,professional,,
S0904,1/13/2025,Helpful,Necessary deal drive young.,Necessary,deal,drive,young,,,
S0904,2/23/2025,Late,Name box down leader goal college.,Name,box,down,leader,goal,college,
S0904,10/20/2024,Helpful,Three size police.,Three,size,police,,,,
S0904,9/9/2024,Participative,Marriage pattern another.,Marriage,pattern,another,,,,
S0905,10/14/2024,Absent without notice,Newspaper national bed quickly billion.,Newspaper,national,bed,quickly,billion,,
S0905,8/30/2024,Disruptive,Then it everybody vote deal herself production.,Then,it,everybody,vote,deal,herself,production
S0905,3/29/2025,Absent without notice,Next vote seem fund effort government management.,Next,vote,seem,fund,effort,government,management
S0905,2/11/2025,Disruptive,Blue old month trip.,Blue,old,month,trip,,,
S0905,3/22/2025,Helpful,When hard ability.,When,hard,ability,,,,
S0906,2/16/2025,Participative,Grow card side though.,Grow,card,side,though,,,
S0906,9/7/2024,Helpful,Stuff class leave thousand.,Stuff,class,leave,thousand,,,
S0906,8/27/2024,Helpful,Possible usually total name physical reflect apply.,Possible,usually,total,name,physical,reflect,apply
S0906,9/22/2024,Participative,Sign share pressure growth father.,Sign,share,pressure,growth,father,,
S0906,11/30/2024,Helpful,Create me determine radio thank test organization.,Create,me,determine,radio,thank,test,organization
S0907,2/14/2025,Disruptive,Process we various room smile low.,Process,we,various,room,smile,low,
S0907,5/28/2025,Disruptive,Specific hair threat thus event reduce.,Specific,hair,threat,thus,event,reduce,
S0907,7/7/2024,Late,Produce bit wait behavior beyond.,Produce,bit,wait,behavior,beyond,,
S0907,1/30/2025,Absent without notice,Truth position they window daughter.,Truth,position,they,window,daughter,,
S0907,5/11/2025,Helpful,Between paper fish.,Between,paper,fish,,,,
S0907,3/11/2025,Disruptive,Sport fall his unit rest.,Sport,fall,his,unit,rest,,
S0908,6/18/2024,Absent without notice,Leader personal relate.,Leader,personal,relate,,,,
S0908,3/11/2025,Participative,Different discover smile artist listen direction pick.,Different,discover,smile,artist,listen,direction,pick
S0908,4/22/2025,Participative,Reality himself two pull society with drop.,Reality,himself,two,pull,society,with,drop
S0908,3/26/2025,Disruptive,Tonight down almost goal policy.,Tonight,down,almost,goal,policy,,
S0908,5/3/2025,Late,Design hold responsibility dog expect question.,Design,hold,responsibility,dog,expect,question,
S0908,5/18/2025,Absent without notice,Business improve ability manage dark agree.,Business,improve,ability,manage,dark,agree,
S0908,11/28/2024,Absent without notice,Challenge ok fund water.,Challenge,ok,fund,water,,,
S0909,10/16/2024,Disruptive,Even choice learn big chance.,Even,choice,learn,big,chance,,
S0909,9/5/2024,Helpful,Nothing spring tell lay sea four.,Nothing,spring,tell,lay,sea,four,
S0909,6/3/2025,Absent without notice,Center ever or exactly.,Center,ever,or,exactly,,,
S0909,3/7/2025,Participative,Against score good read situation reality buy.,Against,score,good,read,situation,reality,buy
S0909,2/23/2025,Helpful,Policy save lead whether.,Policy,save,lead,whether,,,
S0909,2/7/2025,Disruptive,Minute power simply good customer.,Minute,power,simply,good,customer,,
S0909,4/22/2025,Late,Score continue physical page moment stuff choice.,Score,continue,physical,page,moment,stuff,choice
S0909,5/22/2025,Participative,Hard wall site perhaps.,Hard,wall,site,perhaps,,,
S0909,3/25/2025,Helpful,Those everything American ok able.,Those,everything,American,ok,able,,
S0909,4/11/2025,Late,Which recent especially television.,Which,recent,especially,television,,,
S0910,2/21/2025,Participative,Song own bring chair.,Song,own,bring,chair,,,
S0910,2/6/2025,Helpful,Change charge street suddenly already write.,Change,charge,street,suddenly,already,write,
S0910,7/11/2024,Participative,Least rich production already road.,Least,rich,production,already,road,,
S0910,1/11/2025,Helpful,You under ask data pretty face happy.,You,under,ask,data,pretty,face,happy
S0910,4/10/2025,Helpful,Behavior check speech general.,Behavior,check,speech,general,,,
S0910,5/2/2025,Absent without notice,Forward hot news management against themselves.,Forward,hot,news,management,against,themselves,
S0910,1/22/2025,Late,Pretty dog time mother determine issue.,Pretty,dog,time,mother,determine,issue,
S0910,2/27/2025,Helpful,Visit return really charge need girl.,Visit,return,really,charge,need,girl,
S0911,10/4/2024,Participative,Little rock fast do nature.,Little,rock,fast,do,nature,,
S0911,4/22/2025,Participative,Represent identify response situation on.,Represent,identify,response,situation,on,,
S0911,3/30/2025,Helpful,Part country health truth official ten production claim.,Part,country,health,truth,official,ten,production
S0911,7/27/2024,Helpful,Seem yet grow fact hand particularly.,Seem,yet,grow,fact,hand,particularly,
S0911,4/30/2025,Late,Whatever last sometimes woman by notice own sit.,Whatever,last,sometimes,woman,by,notice,own
S0911,1/31/2025,Late,Local too able report charge.,Local,too,able,report,charge,,
S0911,9/19/2024,Absent without notice,If wind computer material.,If,wind,computer,material,,,
S0911,9/18/2024,Absent without notice,Her raise boy season majority however.,Her,raise,boy,season,majority,however,
S0911,3/2/2025,Late,Morning mean firm line help majority rest environment.,Morning,mean,firm,line,help,majority,rest
S0912,9/14/2024,Participative,Brother natural executive difference anyone middle wife.,Brother,natural,executive,difference,anyone,middle,wife
S0912,2/2/2025,Late,Chair third great wind business put.,Chair,third,great,wind,business,put,
S0912,11/14/2024,Participative,Capital above remember.,Capital,above,remember,,,,
S0912,7/15/2024,Disruptive,Allow ever eight require material too.,Allow,ever,eight,require,material,too,
S0913,3/3/2025,Participative,Member first conference fire structure.,Member,first,conference,fire,structure,,
S0913,9/5/2024,Disruptive,Wear heavy character she identify chance if instead.,Wear,heavy,character,she,identify,chance,if
S0913,12/27/2024,Helpful,Source interview sport appear despite.,Source,interview,sport,appear,despite,,
S0913,2/13/2025,Absent without notice,Where mind sit music pressure sing.,Where,mind,sit,music,pressure,sing,
S0914,9/10/2024,Disruptive,Hundred system whatever pick return for require to.,Hundred,system,whatever,pick,return,for,require
S0914,11/27/2024,Late,Current moment end cover style.,Current,moment,end,cover,style,,
S0914,9/17/2024,Participative,Happen light difficult area face enough young rock.,Happen,light,difficult,area,face,enough,young
S0915,12/4/2024,Absent without notice,Increase above she.,Increase,above,she,,,,
S0915,3/31/2025,Absent without notice,Peace case new also.,Peace,case,new,also,,,
S0915,9/4/2024,Late,Lead talk see wear peace explain.,Lead,talk,see,wear,peace,explain,
S0915,3/26/2025,Helpful,Positive soon sit on fall.,Positive,soon,sit,on,fall,,
S0916,1/14/2025,Absent without notice,Low law leader sort find.,Low,law,leader,sort,find,,
S0916,10/30/2024,Participative,Act keep teacher tell fill.,Act,keep,teacher,tell,fill,,
S0916,10/2/2024,Absent without notice,Think time year everything be everybody call.,Think,time,year,everything,be,everybody,call
S0917,2/19/2025,Disruptive,School strong soon population during just.,School,strong,soon,population,during,just,
S0917,4/23/2025,Helpful,Institution development parent wide husband finally.,Institution,development,parent,wide,husband,finally,
S0917,2/25/2025,Participative,This character east issue until sort enjoy.,This,character,east,issue,until,sort,enjoy
S0917,1/6/2025,Late,Any write bring tree admit.,Any,write,bring,tree,admit,,
S0917,1/14/2025,Helpful,Popular reason out miss stand become thank.,Popular,reason,out,miss,stand,become,thank
S0917,7/9/2024,Disruptive,Hear usually sport born event first by generation.,Hear,usually,sport,born,event,first,by
S0917,1/23/2025,Disruptive,Them material interest listen point source you.,Them,material,interest,listen,point,source,you
S0917,6/16/2024,Absent without notice,Middle eye wear beautiful name already.,Middle,eye,wear,beautiful,name,already,
S0917,2/9/2025,Absent without notice,History writer enter adult interest pass traditional.,History,writer,enter,adult,interest,pass,traditional
S0917,2/13/2025,Helpful,Region affect free major page.,Region,affect,free,major,page,,
S0918,11/7/2024,Disruptive,Defense return occur level system.,Defense,return,occur,level,system,,
S0918,11/21/2024,Late,Oil majority experience so about four join.,Oil,majority,experience,so,about,four,join
S0918,5/14/2025,Late,Type perform conference seek benefit fly.,Type,perform,conference,seek,benefit,fly,
S0918,2/14/2025,Absent without notice,Huge science body popular else customer.,Huge,science,body,popular,else,customer,
S0918,3/20/2025,Absent without notice,Small people official car campaign exist.,Small,people,official,car,campaign,exist,
S0918,8/2/2024,Participative,Key up around activity structure also.,Key,up,around,activity,structure,also,
S0918,8/31/2024,Disruptive,Risk probably describe send.,Risk,probably,describe,send,,,
S0918,1/12/2025,Late,Yard first significant.,Yard,first,significant,,,,
S0918,8/20/2024,Disruptive,Suggest significant out issue film without goal.,Suggest,significant,out,issue,film,without,goal
S0918,8/11/2024,Late,Article who particular down medical sea.,Article,who,particular,down,medical,sea,
S0919,4/25/2025,Helpful,Break stage site me themselves individual sound.,Break,stage,site,me,themselves,individual,sound
S0919,11/11/2024,Helpful,Upon relate behind four everybody.,Upon,relate,behind,four,everybody,,
S0919,7/5/2024,Helpful,Lead share school well south fact.,Lead,share,school,well,south,fact,
S0919,2/22/2025,Late,Close question newspaper against rise reflect partner rock.,Close,question,newspaper,against,rise,reflect,partner
S0919,8/4/2024,Participative,Young section board spring cultural two.,Young,section,board,spring,cultural,two,
